url_length,has_ip,has_at_symbol,num_hyphens,num_subdomains,has_password_field,has_hidden_iframe,suspicious_form_action,script_to_content_ratio,label
32,0,0,0,1,0,1,0,4.545773233522001,0
33,0,0,0,1,1,0,1,5.581858407079646,1
31,0,0,0,1,1,0,0,0.027015300296871433,0
44,0,0,1,1,0,0,0,7.739366371398931,0
242,0,0,5,1,0,0,0,0.0,1
32,0,0,0,0,1,0,0,4.548841059602649,1
41,0,0,0,1,1,0,0,0.0,1
236,0,0,1,0,0,0,0,0.9717514124293786,1
38,0,0,0,1,1,0,0,0.22693143034439964,0
72,0,0,0,1,0,1,0,0.8979213428320484,0
47,0,0,1,1,0,1,0,2.0492847942512373,0
21,0,0,0,0,0,0,0,0.0,0
93,0,0,5,3,0,0,0,1.4915254237288136,1
234,0,0,1,0,0,0,0,3.1538461538461537,1
45,0,0,0,2,0,0,0,0.017241379310344827,1
85,0,0,1,3,1,0,0,1.444184563044865,1
137,0,0,0,0,0,0,0,0.004287245444801715,1
42,0,0,0,0,0,0,0,0.5244587008821171,0
64,0,0,2,1,0,0,0,0.035237838566230965,0
71,0,0,5,1,0,0,1,0.28873046339457087,0
53,0,0,0,1,0,0,0,0.03322981366459627,0
71,0,0,2,1,0,0,0,0.43889479277364507,0
64,0,0,4,1,0,0,0,0.6060606060606061,0
40,0,0,1,2,0,1,0,0.04579352132370077,0
52,0,0,0,1,0,1,0,8.237343656938654,0
47,0,0,0,1,1,0,0,0.8515980928836305,0
41,0,0,0,0,1,0,1,0.0,1
92,0,0,8,0,0,0,0,0.24842384691958855,0
54,0,0,1,0,0,0,0,12.076408254322365,0
43,0,0,1,1,0,0,0,602.5113182423436,0
40,0,0,0,1,0,0,0,0.24059203275074792,0
42,0,0,0,2,0,0,1,0.9586666666666667,0
92,0,0,6,1,1,0,0,0.15666611323260834,0
54,0,0,0,0,0,0,0,0.06835046817237378,0
31,0,0,1,0,0,0,0,2.9906976744186045,1
26,0,0,0,0,0,0,1,0.337843638221768,0
54,0,0,0,2,0,0,0,15.664912280701754,0
60,0,0,2,1,1,0,0,0.21864951768488747,1
28,0,0,0,0,0,0,0,102.78129713423832,0
41,0,0,0,1,0,0,0,10.971473851030112,1
27,0,0,0,1,1,0,0,3.6064249302683464,0
48,0,0,0,1,0,0,0,0.29545454545454547,0
36,0,0,1,1,0,0,0,0.0,0
37,0,0,0,1,0,1,0,0.8553328837074863,0
76,0,0,1,2,1,0,0,1.0450232558139534,1
74,0,0,4,1,0,0,0,10.831096625766872,0
89,0,0,7,0,0,0,0,0.47238857938718665,0
74,0,0,1,1,0,0,1,0.06759117861515815,0
84,0,0,4,0,0,1,0,1.890772828744552,0
40,0,0,0,2,0,0,0,0.0,1
33,0,0,0,3,1,0,0,0.2643086816720257,1
207,0,0,1,3,1,0,1,0.0,1
55,0,0,0,0,0,0,0,0.09352058729652091,0
49,0,0,1,1,0,0,0,0.0,0
36,0,0,0,1,0,0,0,8.680688336520076,0
40,0,0,1,1,0,0,0,0.0,1
89,0,0,4,1,0,0,0,2.3773579361814656,0
43,0,0,1,1,0,0,1,4.3108289330315985,0
97,0,0,9,1,0,0,0,0.5587843833185449,0
41,0,0,0,1,0,0,0,0.1291292062676599,0
58,0,0,0,1,0,1,0,1.7326022775200338,0
43,0,0,1,0,1,0,0,0.9065606361829026,1
45,0,0,0,1,0,0,0,0.09457047708413828,0
37,0,0,1,1,0,1,0,0.02432341757995974,0
73,0,0,3,1,0,0,1,1.7676133760879524,0
58,0,0,0,1,0,0,0,0.20302183459754936,0
92,0,0,1,1,0,0,0,2.503912363067293,1
52,0,0,1,0,0,0,0,0.15384615384615385,0
30,0,0,0,1,0,0,0,1.878787878787879,0
75,0,0,4,1,0,0,1,0.06819491698737613,0
115,0,0,1,1,1,0,0,0.0055248618784530384,1
181,0,0,0,1,1,0,0,0.33783783783783783,1
32,0,0,0,0,0,0,0,0.0,0
31,0,0,2,0,0,0,0,0.2145192936559843,1
48,0,0,0,0,0,0,0,2.4368770764119603,1
77,0,0,1,0,0,0,0,4112.571428571428,1
58,0,0,3,1,0,0,0,0.03894704433497537,0
44,0,0,1,0,0,0,0,0.8889329217420324,0
41,0,0,1,0,0,1,0,0.025716501568724223,0
25,0,0,0,1,0,0,0,0.38115015974440897,0
105,0,0,8,1,0,0,0,2.2680977392098653,0
118,0,0,7,1,0,0,0,11.480739599383668,0
23,0,0,0,2,0,0,0,1.01805356288857,0
79,0,0,0,0,1,0,0,2.888888888888889,1
45,0,0,1,0,0,0,0,0.584356525693497,0
33,0,0,0,1,0,0,0,0.0,0
30,0,0,0,2,0,0,0,6.943344600032191,0
54,0,0,1,1,0,0,0,0.05546995377503852,0
47,0,0,1,2,0,0,0,66.18181818181819,1
78,0,0,4,1,0,0,0,1.2331540861714134,0
206,0,0,1,1,0,0,0,0.6536720455876871,0
86,0,0,1,0,1,0,1,0.2518518518518518,1
125,0,0,1,0,0,0,0,0.0,1
33,0,0,0,1,0,1,0,1.586292662705541,0
131,0,0,11,1,0,0,0,4.899740881004584,0
71,0,0,4,1,1,0,0,6.421424186617557,0
29,0,0,0,1,0,1,0,0.3575476558475013,0
48,0,0,0,2,0,0,1,0.04357780058419515,0
50,0,0,0,0,0,0,0,0.0,1
77,0,0,12,0,0,0,0,0.0,0
76,0,0,4,1,0,0,0,0.33647398353280705,0
81,0,0,0,2,1,0,0,3.638487972508591,1
42,0,1,0,1,0,0,0,0.0,1
74,0,0,2,1,0,0,0,21.504566210045663,1
234,0,0,0,1,0,0,0,0.6181818181818182,1
24,0,0,0,0,0,0,0,22.61904761904762,1
47,0,0,2,0,1,0,0,0.6191904047976012,1
78,0,0,0,1,0,0,0,0.23873764184483515,0
40,0,0,0,1,0,0,0,0.0,1
44,0,0,2,3,0,0,0,34.666666666666664,1
31,0,0,0,1,1,0,1,0.23565149353339163,0
206,0,0,0,1,0,1,0,0.9972652689152234,1
54,0,0,1,2,0,1,0,1.3945231651010985,0
89,0,0,1,0,1,0,0,2.6947674418604652,1
53,0,0,2,3,1,0,0,4.756521739130434,1
55,0,0,3,1,0,0,0,0.03439281228866776,0
38,0,0,1,1,0,1,0,1.5214547067302362,0
42,0,0,0,0,1,0,0,0.053475507095325905,1
53,0,0,3,2,1,1,1,1.7119893518992526,0
106,0,0,7,1,1,0,1,0.4340758579169175,0
116,0,0,6,1,0,0,1,17.533721698396494,0
519,0,0,4,1,1,0,0,0.8669927233687225,1
22,0,0,0,0,0,0,0,5.4084919472913615,0
62,0,0,0,0,0,1,0,0.3840920505912972,0
191,0,0,0,1,1,0,0,100.9079646017699,0
51,0,0,3,1,0,0,0,2.226303339262465,0
51,0,0,3,1,0,1,0,37.44425837320574,0
44,0,0,2,0,0,0,1,0.5404357706189012,0
34,0,0,0,0,1,0,0,0.8920664206642066,1
50,0,0,1,1,1,0,0,24.21604938271605,1
21,0,0,0,1,0,0,0,0.2180605438686506,0
31,0,0,0,1,1,1,0,2.3293363351605323,0
74,0,0,4,1,0,1,0,1.0243478260869565,0
59,0,0,2,1,0,1,0,1.9341708542713567,0
62,0,0,0,2,0,0,0,1.5040546308151943,0
43,0,0,2,1,1,0,0,0.9778225806451613,1
22,0,0,0,2,0,0,0,4.537078651685393,0
24,0,0,0,1,0,0,0,1082.0,0
63,0,0,2,1,0,1,0,0.014970059880239521,0
63,0,0,3,1,0,0,1,0.36405360749036164,0
123,0,0,1,0,1,0,0,5.700440528634362,1
41,0,0,1,1,1,0,0,0.0,1
28,0,0,0,1,0,0,0,1.2785350966429299,0
71,0,0,4,1,0,0,0,6.087057296495457,0
47,0,0,0,1,1,0,0,8.474796257168729,0
53,0,0,3,1,0,0,1,0.2774577216130831,0
51,0,0,0,1,0,0,0,599.4230769230769,0
55,0,0,0,1,0,0,0,0.2694821950799931,0
26,0,0,0,0,0,0,0,2.818649698217377,1
59,0,0,2,0,0,0,1,0.04358747311925113,0
799,0,0,4,2,0,0,0,1.9180863477246208,1
58,0,0,2,1,0,0,0,8.220131702728128,0
43,0,0,0,1,0,0,0,11.3408,1
44,0,0,0,1,0,1,0,0.23417355512467258,0
36,0,1,0,1,0,0,0,0.0,1
37,0,0,0,0,0,0,0,22.095794392523363,1
57,0,0,1,1,0,0,0,1.4369239631336406,0
107,1,0,0,0,0,0,0,16.392086330935253,1
45,0,0,0,1,0,1,0,0.11886407718704929,0
118,0,0,10,1,0,0,0,0.0196078431372549,0
53,0,0,0,1,0,0,0,0.0,0
65,0,0,1,2,0,0,0,0.07998677904478599,0
64,0,0,3,1,0,1,1,5.082235958075786,0
92,0,0,7,1,0,0,1,3.4891693937977246,0
44,0,0,0,0,0,0,0,1.0738498789346247,1
151,0,0,1,1,1,0,0,1.82,1
97,0,0,0,1,0,0,0,0.0,0
52,0,0,0,0,1,0,0,0.05549706722815461,0
65,0,0,5,0,0,1,0,1.3102310231023102,0
57,0,0,1,1,0,1,0,6.307223948753726,0
29,0,0,0,1,1,0,0,18.238095238095237,0
76,0,0,3,1,0,0,0,1.2739368421052633,0
51,0,0,0,1,0,0,0,0.0,0
39,0,0,0,1,0,0,0,0.3869377695625385,0
78,0,0,6,1,0,1,0,10.096624609080125,0
70,0,0,0,3,0,0,0,2391.212121212121,1
33,0,0,1,1,0,0,0,0.7448155308949334,0
27,0,0,0,0,0,0,0,0.27358512068926216,0
68,0,0,5,1,0,1,0,1.2740543420351624,0
56,0,0,0,2,1,0,0,0.5774147727272727,0
35,0,0,0,1,0,0,0,0.0,0
71,0,0,7,0,0,1,0,1.3957453404115163,0
40,0,0,1,0,0,0,0,0.0,1
50,0,0,1,1,1,1,0,1.2334525939177101,0
38,0,0,0,1,0,0,0,34.666666666666664,1
58,0,0,2,1,0,1,0,35.8616773962804,0
63,0,0,3,1,0,0,0,1.718524486793246,0
22,0,0,0,0,0,0,0,0.09915397631133671,1
27,0,0,0,1,0,0,0,2.8569236670502494,0
47,0,0,2,0,0,0,0,0.08518197573656845,0
26,0,0,0,1,0,0,0,0.0,1
25,0,0,0,1,1,1,1,0.5044790193305044,0
57,0,0,2,0,0,0,0,0.0,0
65,0,0,4,1,1,1,0,1.0710290399203126,0
48,0,0,3,1,0,0,0,0.482078853046595,0
45,0,0,1,0,0,0,0,0.09425254813137032,0
98,0,0,0,2,0,0,0,0.0,0
81,0,0,0,0,0,0,0,2.1311475409836067,1
49,0,0,0,1,0,0,0,0.5275064267352185,0
56,0,0,0,1,0,0,0,3.54375,1
49,0,0,0,0,0,0,0,0.030595813204508857,0
111,0,0,1,0,0,0,0,0.0,1
42,0,0,1,0,0,0,0,0.5241816740287688,0
90,0,1,0,0,1,0,0,20.079736098020735,1
95,0,0,2,1,1,0,0,0.0,1
100,0,0,1,1,1,0,0,5.904439746300212,1
84,0,0,7,1,0,0,0,0.0,0
38,0,0,0,1,1,0,1,0.012520437139660959,0
48,0,0,0,1,0,0,0,2.2425072265327857,0
59,0,1,1,0,1,0,0,0.00129366106080207,1
60,0,0,0,1,0,0,0,0.0,0
60,0,0,0,0,1,0,0,0.3990895295902883,1
44,0,0,1,0,0,0,0,0.03840873166960876,0
55,0,0,3,1,0,0,0,0.5849404250092126,0
50,0,0,1,0,1,1,0,0.03212024343763448,1
84,0,0,8,0,0,0,0,0.9426672848091485,0
45,0,0,0,0,1,0,0,1.0626775231963643,1
76,0,0,0,1,1,0,0,3.076627989580867,1
72,0,0,3,3,0,0,0,35977.5,1
53,0,0,2,1,0,1,0,0.17127986751833452,0
91,0,0,6,1,0,0,1,0.2674830808894618,0
79,0,0,1,1,1,0,1,8.592228234136744,1
47,0,0,1,1,1,0,1,0.29898391871349705,1
40,0,0,1,1,0,1,0,0.02974626189397372,0
30,0,0,0,0,0,0,0,0.007751937984496124,1
50,0,0,5,0,0,0,0,1.9830195644149133,0
60,0,0,2,1,0,0,1,0.45035219268348103,0
104,0,0,6,1,0,0,0,2.7686634066829665,0
241,0,0,0,0,0,0,0,2.1311475409836067,1
124,0,1,3,0,0,0,0,0.0,1
49,0,0,0,1,0,1,0,1.3482465738182223,0
44,0,0,0,1,1,0,0,8.315315315315315,0
24,0,0,0,0,0,0,0,1.7903903903903904,0
66,0,0,2,1,0,0,0,2137.714285714286,1
43,0,0,0,0,0,0,0,1.2860520094562649,1
40,0,0,2,1,0,0,0,0.10397298220316473,0
87,0,0,10,1,1,0,1,1.053780964797914,0
35,0,0,1,1,0,0,0,2.6538461538461537,1
60,0,0,3,1,0,0,1,0.3911277627353441,0
125,0,0,0,0,0,0,0,0.4063573883161512,1
28,0,0,0,1,0,0,0,0.0,0
29,0,0,0,0,0,0,0,0.2482717162608957,0
55,0,0,0,0,1,0,0,0.0,1
48,0,0,1,0,1,0,0,0.0,1
29,0,0,0,0,0,0,0,0.0005363368195226602,0
29,0,0,0,1,0,0,1,0.31956358164033105,0
53,0,0,2,2,0,0,0,1.4291497975708503,0
22,0,0,0,1,0,0,0,1699.8070175438597,0
162,0,0,1,1,0,0,0,0.17381489841986456,1
57,0,0,1,1,0,0,0,128.864898989899,0
70,0,0,3,1,0,1,0,0.08939538692507165,0
41,0,0,0,1,0,0,0,8.018960386335692e-05,0
60,0,0,3,1,0,0,1,0.0922093218913007,0
81,0,0,9,0,0,0,0,0.6193447737909517,0
51,0,0,0,0,1,0,0,0.3161687711733908,1
59,0,0,3,1,0,0,0,0.01510507880910683,1
66,0,0,4,1,0,0,0,2.3674788340981063,0
29,0,0,0,1,0,0,0,0.45208446128857604,0
35,0,0,0,1,0,0,0,2.427012609117362,0
48,0,0,1,1,0,0,0,0.271966807200696,0
76,0,0,5,1,0,0,0,1.9441909814323608,0
33,0,0,1,0,0,0,0,0.0,1
103,0,0,12,1,0,0,0,2.427079352948669,0
66,0,0,2,0,0,0,0,0.0,0
115,0,0,14,1,0,0,0,0.6419129082426127,0
78,0,0,3,0,0,0,0,0.0,1
111,0,0,1,1,0,0,0,0.458038661008958,0
40,0,0,1,1,0,0,0,0.05059441526126624,0
80,0,0,4,1,0,0,0,0.14752252252252251,0
35,0,0,0,0,0,0,0,102.78129713423832,0
41,0,0,1,0,0,0,0,3.5650557620817844,1
39,0,0,0,1,1,0,0,5.2488636363636365,1
38,0,0,2,0,1,0,0,0.6123737373737373,1
28,0,0,0,1,0,1,0,0.18981223275701803,0
28,0,0,0,1,0,0,0,0.0,1
66,0,0,4,0,0,0,0,0.478134110787172,0
49,0,0,0,1,0,0,0,0.5189098998887653,0
357,0,0,1,5,1,0,0,0.4993678887484197,1
84,0,0,5,1,0,1,0,0.30168863261943984,0
40,0,0,0,0,0,0,0,0.0,1
24,0,0,0,1,0,0,0,0.6001686036008912,0
212,0,0,2,3,0,0,0,2.2337662337662336,1
30,0,0,1,1,0,0,0,0.0,1
52,0,0,0,1,0,0,0,0.2755102040816326,0
44,0,0,0,1,1,1,0,0.8432835820895522,0
77,0,0,6,1,0,0,0,2.306427503736921,0
35,0,0,0,1,0,0,0,0.0,1
53,0,0,1,1,1,1,0,2.0305817703978017,0
79,0,0,5,1,0,0,0,0.0,0
56,0,0,1,1,1,0,0,0.21942435761854404,0
38,0,0,1,1,1,0,0,35.56510681586979,1
55,0,0,2,1,1,0,0,1.1132075471698113,1
34,0,0,0,0,0,0,0,0.25925925925925924,0
46,0,0,0,1,0,0,0,0.6056929538030797,0
44,0,0,1,0,0,0,0,0.04543345343378098,0
64,0,0,3,1,0,0,0,1.8113581084902992,0
40,0,0,0,1,0,0,0,0.0,0
38,0,0,1,1,0,0,0,0.5352112676056338,1
73,0,0,0,0,1,0,0,2.1573883161512026,1
69,0,0,4,1,0,0,0,0.04983978689727059,0
100,0,0,10,0,0,0,0,3.619872379216044,0
44,0,0,1,1,1,0,0,0.9778225806451613,1
42,0,0,1,0,0,0,0,0.009174311926605505,0
65,0,0,2,1,1,0,0,7.696030977734753,1
38,0,0,1,1,0,0,1,0.00819672131147541,0
30,0,0,0,0,1,0,0,4.8336,1
55,0,0,2,0,0,1,0,0.03723278701983765,0
43,0,0,1,0,0,0,0,1.4901193700471462,0
68,0,0,4,1,0,0,0,0.18012054676568723,0
43,0,0,2,0,0,0,0,0.004073447389860249,0
95,0,0,9,1,0,0,0,1.1199232081911263,0
15,0,0,0,0,0,0,0,0.6782792058329992,0
69,0,0,0,1,0,0,0,0.0,0
61,0,0,4,1,0,0,1,0.892000554554277,0
255,0,0,4,0,1,0,0,2.8008658008658007,1
20,0,0,0,0,0,1,1,0.3363028953229399,1
41,0,0,0,1,0,0,0,3.2850082372322897,0
36,0,0,0,1,0,1,0,0.33643122676579923,0
80,0,0,5,0,0,0,0,0.12558470010065723,0
47,0,0,0,1,0,0,1,0.010365982652845357,1
27,0,0,0,0,0,1,0,1.1726106521593123,0
174,0,1,1,0,0,0,0,0.0,1
28,0,0,1,0,0,0,0,0.0,1
45,0,0,0,0,1,0,0,4.42519422863485,0
87,0,0,6,1,0,1,0,2.2030511196360067,0
127,0,0,4,1,0,0,0,4.8919540229885055,0
27,0,0,0,0,0,0,0,0.5089463220675944,0
30,0,0,0,1,0,0,0,1.54,0
57,0,0,5,1,0,1,0,1.5831538016919762,0
76,0,0,4,1,0,0,0,0.5805833990314224,0
55,0,0,1,1,0,0,0,0.03011776587494815,0
45,0,0,2,1,1,0,1,1.3856837606837606,1
112,0,0,5,0,0,0,0,0.0066298342541436465,1
84,0,0,0,1,1,0,0,28.029424681598595,0
35,0,0,0,1,1,0,0,0.0,1
64,0,0,0,1,0,0,0,0.5215450487382709,0
82,0,0,5,1,0,1,0,1.8868663782548363,0
54,0,0,1,1,0,0,0,0.5363779115414813,0
59,0,0,1,1,0,1,0,0.5184252984833817,0
21,0,0,0,1,0,1,0,1.0483675937122128,0
87,0,0,8,1,0,0,0,38.5625,0
57,0,0,1,1,0,0,0,0.6649643754375849,0
72,0,0,3,1,0,0,0,0.7483252131546894,0
36,0,0,0,0,0,0,0,0.0,1
174,0,1,1,0,0,0,0,0.0,1
81,0,0,3,2,0,1,0,1.8035268970431064,0
74,0,0,6,0,0,0,1,0.46624708151456706,0
52,0,0,0,1,1,1,0,2.04941989194934,0
29,0,0,0,1,0,0,0,151.05278884462152,0
92,0,0,8,1,1,1,0,1.8492983526540574,0
55,0,0,1,1,0,1,0,0.11507313704564003,0
36,0,0,1,3,0,0,0,0.1827485380116959,1
141,0,0,2,1,0,0,0,17.505295007564296,1
45,0,0,0,1,0,0,0,0.17327103627628157,0
37,0,0,2,1,1,0,1,10.879214187241509,0
44,0,0,1,1,1,0,0,0.9778225806451613,1
48,0,0,0,1,0,0,0,0.36983540476990256,0
89,0,0,8,1,0,0,0,1.0464952448045086,0
39,0,0,1,1,1,0,0,0.617339312406577,1
89,0,0,1,1,0,0,0,0.09444502563029605,0
116,0,0,10,1,0,0,0,0.8610802583405324,0
34,0,0,0,3,0,0,0,0.0,1
54,0,0,5,0,0,0,0,1.168272080616479,0
49,0,0,0,1,0,0,0,785.5246913580247,0
51,0,0,0,1,0,0,0,0.09983925701018039,0
78,0,0,1,1,1,0,0,0.0,1
80,0,0,2,1,1,0,0,1.0717403881554726,0
75,0,0,0,0,0,0,0,0.0,0
24,0,0,0,0,1,0,0,3.035559529541234,1
41,0,0,1,2,1,0,1,0.2628444373858493,1
57,0,0,4,0,0,0,0,0.22078377363215224,0
33,0,0,0,1,1,1,0,0.9765772128060264,0
74,0,0,2,2,1,0,0,0.2515401383755094,0
56,0,0,4,0,0,0,1,0.08617594254937164,0
39,0,0,1,1,0,1,0,0.2733516483516483,0
25,0,0,0,1,0,1,0,1.329300394856738,0
201,0,0,18,2,0,0,0,0.0,0
82,0,0,0,2,1,0,0,0.0015082956259426848,1
37,0,0,0,4,1,0,0,24.232142857142858,1
34,0,0,0,0,0,0,0,0.060989156307855064,0
71,0,0,5,1,0,0,0,2.092228256031336,0
61,0,0,4,0,0,0,0,0.0,0
57,0,0,2,1,0,1,0,0.24478377433267282,0
31,0,0,0,0,0,0,0,102.78129713423832,0
39,0,0,1,1,0,1,0,0.9462311376814204,0
36,0,0,0,0,0,0,0,0.0040551500405515,1
34,0,0,0,1,1,0,0,21.21951219512195,1
53,0,0,2,1,0,1,0,0.9945517582961863,0
91,0,0,3,1,0,0,0,0.11746231155778894,1
43,0,0,0,3,0,0,1,0.23049832717027646,1
31,0,0,0,1,0,0,0,0.03471845071728505,0
57,0,0,0,1,0,0,1,0.4851059673796269,0
51,0,0,0,0,0,0,0,0.00041603106365275275,1
74,0,0,5,1,0,0,0,0.6206930209858468,0
104,0,0,3,1,0,0,0,0.4277526053466244,0
25,0,0,2,0,0,0,0,0.29696825726757137,0
167,0,0,0,0,0,0,0,0.0,1
57,0,0,0,1,0,0,0,1.2371794871794872,1
41,0,0,0,1,0,0,0,0.4508153981696244,0
44,0,0,1,1,0,0,0,2.2604890247290914,0
57,0,0,2,1,0,1,0,0.23949271067915134,0
57,0,0,4,1,0,0,0,10.5066401062417,0
31,0,0,0,1,0,0,0,10.566615620214396,1
42,0,0,1,1,0,1,0,2.7924970691676436,0
40,0,0,1,0,0,0,0,0.0,1
70,0,0,6,1,0,1,0,2.9206472491909383,0
36,0,0,0,0,0,0,0,4.182598482110589,0
98,0,0,1,1,0,0,0,0.9445571331981069,0
35,0,0,1,0,1,1,0,3.3652724545909014,0
82,0,0,1,1,0,0,0,0.0011851149561507466,1
54,0,0,1,0,1,0,0,1.1929824561403508,1
53,0,0,2,1,0,0,1,0.4661772417409544,0
61,0,0,0,2,0,0,0,0.45862651280607936,0
43,0,0,0,1,0,0,0,1.9980497318381278,0
32,0,0,1,1,0,0,0,47.56444444444445,0
86,0,0,6,1,0,0,0,5.750552079499448,0
152,0,1,6,0,1,0,0,3.927404718693285,1
37,0,0,1,1,0,1,0,2.8334178993794152,0
41,0,0,0,1,0,0,0,0.0710461460015297,0
38,0,0,0,1,1,0,0,11.208065994500458,1
28,0,0,1,1,0,0,0,0.36525047558655677,1
27,0,0,0,1,0,1,0,186.5716659742418,0
236,0,0,1,1,0,0,0,0.6219512195121951,1
28,0,0,0,1,0,0,0,1.9971517027863777,0
40,0,0,0,1,0,1,0,163.22222222222223,0
57,0,0,4,2,1,0,0,1.8366336633663367,1
67,1,0,0,2,1,0,0,0.0,1
46,0,0,0,1,0,0,0,0.19620964719738743,0
27,0,0,0,1,0,0,0,0.06107796541611892,1
43,0,0,0,2,0,0,1,1.8880070546737213,1
32,0,0,0,1,0,1,0,1.3288196218702095,0
21,0,0,0,1,0,0,0,0.8931673422119282,0
160,0,0,1,1,1,0,0,3.307984790874525,1
24,0,0,0,0,0,0,0,0.8431372549019608,1
47,0,0,0,1,0,0,0,0.03597823438642086,0
26,0,0,0,0,0,0,0,6.281746973652979,0
34,0,0,1,1,0,0,0,11.940068493150685,1
26,0,0,0,0,0,0,0,34.666666666666664,1
22,0,0,0,0,1,0,0,0.7753333899600782,1
214,0,0,0,0,0,0,0,3.1384615384615384,1
152,0,0,1,0,0,0,0,0.0,1
114,0,0,15,1,0,1,0,1.4229727803904804,0
49,0,0,0,1,0,0,0,0.573023158773211,0
24,0,0,0,0,0,1,0,2.1253333333333333,0
40,0,0,0,1,0,0,0,9.515988886082344,0
62,0,0,3,1,0,0,0,0.7456651610083054,0
81,0,0,7,1,0,0,0,1.1455177830135757,0
83,0,0,1,1,0,0,1,0.025595449697831497,0
32,0,0,0,1,1,0,0,73.35582546108861,1
63,0,0,3,0,0,0,1,0.36295871559633025,0
31,0,0,0,0,1,0,0,10.052254098360656,1
77,0,0,6,1,0,0,0,5.841302136317395,0
56,0,0,0,0,0,0,0,0.03332835151696308,0
66,0,0,1,1,0,0,0,0.22014223820812556,0
53,0,0,1,1,0,1,0,0.4304601109289427,0
45,0,0,0,1,0,0,0,3.0219298245614037,1
51,0,0,1,1,0,0,0,0.6903723728961367,0
73,0,0,3,0,0,0,0,1.470086274509804,0
20,0,0,0,0,0,0,0,15.52810529202084,0
45,0,0,1,3,0,0,0,0.0,1
26,0,0,1,1,0,0,0,0.0,1
53,0,0,2,1,0,0,0,0.21670245058118012,0
65,0,0,0,2,0,0,0,0.7558718861209964,0
93,0,0,1,1,1,0,0,0.1848101265822785,1
101,0,0,8,1,0,1,0,3.894215296010841,0
45,0,0,1,1,0,0,0,1.1776114844227246,0
25,0,0,0,1,0,1,0,11.639866426920113,0
43,0,0,1,1,0,0,0,291.19745222929936,0
126,0,0,1,2,0,0,0,3.098901098901099,1
58,0,0,0,0,0,0,1,0.15453399059956438,1
32,0,0,0,0,0,0,0,0.0,1
106,0,0,5,1,0,0,0,46.889502762430936,0
38,0,0,0,1,0,0,0,0.2301003616269148,0
42,0,0,0,1,0,0,0,0.43293442561063084,0
27,0,0,0,0,1,0,0,0.9222823413674373,0
44,0,0,2,0,0,0,0,22.571428571428573,1
37,0,0,0,0,1,0,0,0.2771555092471998,0
211,0,0,8,1,1,0,0,1.9831309041835357,0
44,0,0,0,1,0,0,0,0.0,0
73,0,0,0,1,0,0,0,0.05025245025245025,0
33,0,0,0,1,0,0,0,8.705084745762711,1
256,0,0,4,0,1,0,0,2.8008658008658007,1
25,0,0,0,1,0,1,0,0.8380153738644305,0
76,0,0,4,1,0,0,1,0.1343083994985374,0
32,0,0,1,1,0,1,0,0.37914126689636896,0
22,0,0,0,0,0,0,0,1.4277488346586236,1
66,0,0,5,1,0,0,1,0.7308773903262092,0
44,0,0,1,1,0,0,0,39.03563916802992,0
81,0,0,8,2,0,0,0,2.719186543761285,0
46,0,0,2,1,0,0,0,0.9392121575684863,0
60,0,0,4,1,0,0,0,0.5814246599156851,0
32,0,0,1,1,0,0,0,34.666666666666664,1
64,0,0,0,1,0,0,0,0.6023452157598499,0
30,0,0,0,1,0,0,0,3.5517834121186076,0
28,0,0,0,1,0,0,0,35.87577916295637,0
85,0,0,1,0,1,0,1,0.2518518518518518,1
44,0,0,1,1,0,0,0,0.0,0
58,0,0,5,0,0,0,0,0.0,0
91,0,0,0,1,1,0,0,28.035133948177428,0
100,0,0,7,1,0,0,0,0.2543870763382958,0
67,0,0,2,1,0,0,0,0.40213636945119613,0
47,0,1,3,1,0,0,0,5.168108487257423,0
81,0,0,5,1,0,0,0,0.0,0
33,0,0,0,1,0,0,0,0.3973160795590702,0
39,0,0,2,1,0,0,0,5.943589743589744,1
46,0,0,0,1,1,0,0,0.30324748947197927,0
79,0,0,5,1,0,1,0,0.22862264714669853,0
33,0,0,1,0,1,0,0,0.6191904047976012,1
47,0,0,0,0,1,0,0,0.49763593380614657,1
97,0,0,7,0,0,1,0,3.0996691201296507,0
71,0,0,5,1,0,0,0,11.540058887339223,0
61,0,0,1,0,0,0,0,12.142857142857142,1
211,0,0,4,0,0,0,0,23.804597701149426,1
43,0,0,0,1,0,0,0,289.06528662420385,0
75,0,0,2,3,0,0,0,35977.166666666664,1
40,0,0,0,0,0,0,0,1.020637898686679,1
38,0,0,1,0,1,0,0,0.6191904047976012,1
52,0,0,0,1,0,0,0,0.08909874769041265,0
32,0,0,0,1,1,0,0,0.5609905853458862,0
38,0,0,0,2,0,0,0,11.277533039647578,1
44,0,0,0,1,0,0,0,0.045810511067855685,0
38,0,0,2,0,1,0,0,0.6191904047976012,1
63,0,0,0,0,1,0,0,0.417910447761194,1
59,0,0,1,1,1,0,0,0.08568056226192393,1
86,0,0,7,1,0,0,0,0.6896439867001866,0
34,0,0,0,1,1,0,0,0.004594180704441042,1
37,0,0,2,1,0,1,0,0.27275616128804464,0
66,0,0,3,2,0,0,0,0.25140400140400143,0
32,0,0,0,0,0,0,0,0.648590021691974,0
29,0,0,0,0,0,0,1,0.908846487424111,0
58,0,0,2,1,0,0,0,3.1889985895627646,0
41,0,0,1,0,0,0,0,44.961453077699296,0
23,0,0,0,0,1,0,0,0.3248785752833243,0
113,0,0,7,2,0,0,0,1.1012512768130747,0
