url_length,has_ip,has_at_symbol,num_hyphens,num_subdomains,url_entropy,num_digits,num_parameters,has_sensitive_words,has_password_field,has_hidden_iframe,suspicious_form_action,script_to_content_ratio,external_link_ratio,empty_links_ratio,num_input_fields,label
61,0,1,0,1,4.590172788205225,8,1,0,1,0,0,0.008295695455802377,0.08653846153846154,0.11538461538461539,28,1
116,0,0,17,2,4.367636675561005,6,0,0,0,0,0,0.5516459688547211,0.038461538461538464,0.01282051282051282,20,0
27,0,0,0,0,3.95822916866988,0,1,0,0,0,0,0.009017798464738443,0.030303030303030304,0.0,0,0
26,0,0,1,1,3.8252517372886503,0,0,0,0,1,0,0.7907169498549523,0.75,0.25,0,1
69,0,0,2,1,4.169906798910663,0,0,0,0,0,0,33.616367887763055,0.3129251700680272,0.0,0,0
78,0,0,0,1,4.938496449298641,5,1,0,0,1,0,7.719563600297545,0.8235294117647058,0.0784313725490196,0,0
72,0,0,4,1,4.2631998276208645,0,0,0,0,0,1,0.09227929867733005,0.012048192771084338,0.0,4,0
135,0,0,15,1,4.427807955208503,8,0,0,0,0,0,0.3068634113192894,0.011675423234092236,0.010507880910683012,46,0
40,0,0,0,1,3.8684539577019206,3,0,0,0,0,0,13.455958549222798,1.0,0.0,0,1
143,0,0,12,1,4.5117351228157725,9,0,0,1,1,0,15.46281492248062,0.04198473282442748,0.0,7,0
56,0,0,0,1,4.027913127562166,0,0,0,0,1,0,0.4585547290116897,0.1,0.0,2,0
75,0,0,0,2,4.605159523684983,19,0,0,0,0,0,51570.5,0.0,0.0,0,1
33,0,0,0,1,4.020926316000353,0,0,0,0,1,0,2.627974463145676,0.2826086956521739,0.021739130434782608,1,0
41,0,0,1,1,4.171474187957336,0,0,1,0,0,0,0.3356837068748426,0.9130434782608695,0.08695652173913043,9,1
62,0,0,2,0,4.03816425362121,0,0,0,0,0,0,0.1341440243207296,0.011976047904191617,0.011976047904191617,19,0
149,0,0,15,0,4.756970516846265,22,0,0,0,1,0,4.813569192691272,0.043689320388349516,0.038834951456310676,52,0
45,0,0,0,1,4.036080318455743,0,0,1,1,0,0,3.184062059238364,0.06818181818181818,0.06818181818181818,9,0
109,0,0,12,0,4.271676735313635,8,0,0,0,0,0,35.5192178017532,0.0,0.0,1,0
283,0,0,6,1,4.705846906618684,114,1,1,1,0,0,10.361051883439943,0.4,0.6,12,1
98,0,0,3,0,4.623396615767128,7,0,1,1,0,0,0.11593775786867853,0.07960199004975124,0.024875621890547265,9,0
25,0,0,1,0,4.053660689688185,0,0,0,0,0,0,0.0015403234679282648,0.32098765432098764,0.12345679012345678,13,1
56,0,0,2,1,4.218181378134552,3,0,0,1,0,0,0.0003380662609871535,0.0,0.0,4,1
95,0,1,0,1,4.872473441900626,0,1,0,1,0,1,17.640746500777606,0.0,0.0,5,1
56,0,0,1,1,4.360291307063724,0,0,0,0,0,0,0.30655328682723154,0.06852035749751738,0.0019860973187686196,5,0
112,0,0,4,1,5.466685476357413,14,1,0,0,0,0,54.22470588235294,0.5,0.0,4,1
53,0,0,2,1,4.340205831513488,0,0,0,0,0,0,0.34390508850028756,0.012422360248447204,0.037267080745341616,11,0
67,0,0,1,1,4.342833788869696,0,0,0,0,1,0,1.1716129032258065,0.04712041884816754,0.0,13,0
49,0,0,1,0,4.2649350382495435,0,0,1,1,0,0,0.6191904047976012,0.8888888888888888,0.1111111111111111,13,1
35,0,0,0,1,4.185867302411998,0,0,0,1,0,0,0.004594180704441042,0.0,1.0,5,1
47,0,0,0,1,4.22679370366558,0,0,0,0,0,0,0.015189019237831915,0.007449856733524355,0.0,7,0
87,0,0,1,1,4.875568565564037,12,0,1,1,0,1,0.41421319796954315,0.034482758620689655,0.9655172413793104,6,1
44,0,0,0,1,4.16126308502903,0,0,0,0,1,0,0.4621000121669303,0.14666666666666667,0.0,1,0
43,0,0,0,1,4.175696440497044,3,0,0,0,0,0,2.6538461538461537,0.0,0.0,0,1
55,0,0,1,0,4.136261424838955,1,0,0,1,0,0,0.0,0.0,0.0,3,1
24,0,0,1,0,3.8239348962840567,0,0,0,0,0,0,0.12903225806451613,0.0,0.0,0,1
45,0,0,0,3,4.213858096233521,5,0,0,0,0,0,14.483870967741936,0.0,0.0,0,1
30,0,0,1,1,4.164735178725505,1,0,0,0,0,0,12.694852941176471,0.8571428571428571,0.0,2,1
60,0,0,2,1,4.322579761842491,0,0,0,0,0,0,1.3424612065388764,0.11764705882352941,0.0,7,0
45,0,0,2,1,4.163532262755957,0,0,1,1,0,0,0.6191904047976012,0.8888888888888888,0.1111111111111111,13,1
89,0,0,7,0,4.571272230466003,8,0,0,0,0,0,0.3950732834156444,0.35766423357664234,0.1070559610705596,14,0
26,0,0,0,1,3.8252517372886508,0,0,0,0,0,0,9.024738344433873,0.07692307692307693,0.07692307692307693,8,1
104,0,0,11,1,4.514996139842486,4,0,1,0,0,0,3.873638630101037,0.11409395973154363,0.03355704697986577,15,0
95,0,0,7,0,4.513454751940234,8,0,1,1,0,0,1.3510576811929256,0.5,0.015625,16,0
33,0,0,0,1,4.043801694853792,0,0,0,0,0,0,2.0854087418359293,0.0,0.0,0,0
23,0,0,0,0,3.6424896731661263,0,0,1,1,0,0,0.007692307692307693,0.25,0.0,8,1
24,0,0,0,0,3.8553885422075345,0,0,0,0,0,0,0.7768804582589914,0.18666666666666668,0.07333333333333333,17,0
98,0,0,10,1,4.690285968440023,9,0,1,0,0,0,3.478859390363815,0.32,0.0,3,0
57,0,0,0,0,4.159485137230458,0,0,0,1,0,0,0.613682092555332,0.0,0.0,3,1
72,0,0,0,1,4.1895855922577,1,0,0,0,0,0,0.2449216837983358,0.14606741573033707,0.0,9,0
59,0,0,1,1,4.338683999704199,2,0,0,0,0,0,0.3626530523947562,0.27896995708154504,0.030042918454935622,16,0
35,0,0,0,0,3.8541632888566597,0,0,0,1,0,0,0.11246518105849582,0.18421052631578946,0.05263157894736842,2,1
63,0,0,1,1,4.7010318601045515,3,0,0,1,0,1,0.5916617386162034,0.32608695652173914,0.0,14,0
60,0,0,3,0,4.178177688726993,0,0,0,0,1,0,0.5361718033232525,0.09836065573770492,0.00819672131147541,25,0
98,0,0,12,1,4.455912461564397,15,0,0,0,0,0,1.2621026249835114,0.10752688172043011,0.010752688172043012,2,0
53,0,0,1,1,4.102656954800603,0,0,0,0,0,0,0.0,0.0,0.0,0,0
48,0,0,1,1,4.358007230104884,0,0,0,0,0,0,4.027777777777778,1.0,0.0,5,0
63,0,0,1,1,4.405951059060375,2,0,0,0,1,0,1.2851851851851852,1.0,0.0,0,1
88,0,0,6,1,4.213534784844284,0,0,0,0,1,0,1.2016865165608972,0.043478260869565216,0.2956521739130435,45,0
103,0,0,10,0,4.405537941552802,5,0,0,0,1,0,2.9233184597587174,0.04032258064516129,0.0,0,0
71,0,0,1,0,4.332383478983573,0,0,0,0,0,0,0.7149439601494396,0.009615384615384616,0.019230769230769232,1,1
262,0,0,0,0,5.183551892756087,34,2,0,1,0,0,14.075949367088608,0.0,0.0,3,1
31,0,0,0,1,3.824533406881911,0,0,1,0,0,0,2.308605341246291,0.4,0.0,12,1
99,0,0,10,0,4.273832390278638,0,0,0,0,0,0,0.0,0.0,0.0,0,0
41,0,0,0,4,4.088305662732529,3,0,0,0,0,0,0.0,0.0,0.0,0,1
105,0,0,0,0,4.841404471788406,3,1,0,0,0,0,0.014634146341463415,0.0,0.0,3,1
109,0,0,8,1,4.448595588594694,5,0,0,0,1,0,1.1778107056862381,0.625,0.0125,0,0
43,0,0,0,1,3.9209378720695267,0,0,0,0,0,0,5.970009689922481,0.05128205128205128,0.0,1,0
21,0,0,0,0,3.653756708287001,0,0,0,0,0,0,0.0,0.0,0.0,0,0
84,0,0,9,1,4.367386321997582,0,0,0,0,1,0,1.0887639492290655,0.10294117647058823,0.058823529411764705,13,0
54,0,0,0,1,4.454168410357405,10,0,0,0,0,0,0.0053959867348659435,0.0,0.0,0,0
28,0,0,0,1,4.164497779200461,2,0,0,1,1,1,0.0,1.0,0.0,14,1
84,0,0,7,1,4.280030336132753,0,0,0,0,0,0,5.912531733210247,0.37142857142857144,0.08571428571428572,4,0
45,0,0,2,1,4.188982196705437,2,0,0,0,1,0,8.132858694340534,0.14545454545454545,0.0,4,0
60,0,0,2,1,4.294087996100046,3,0,1,1,0,0,1.5321477428180574,0.0,0.0,21,1
30,0,0,0,0,4.031401845392171,0,0,0,0,0,0,0.0,1.0,0.0,0,1
45,0,0,1,0,4.311421641246037,6,0,0,0,0,0,0.20004808848280836,0.0425531914893617,0.46808510638297873,4,0
99,0,0,1,1,5.325967100487114,10,0,0,0,0,0,47.98844537815126,0.5,0.0,6,1
75,0,0,3,1,4.214276358656298,0,0,0,0,0,0,0.0632974199036008,0.25157232704402516,0.012578616352201259,0,0
49,0,0,0,0,4.39482336430261,1,0,1,1,0,0,0.0,0.0,0.0,8,1
79,0,0,0,1,4.748816319168808,10,3,0,0,0,0,12.861313868613138,0.0,0.0,0,0
28,0,0,0,1,3.896291529045929,0,0,0,0,0,0,0.2234965034965035,0.1437908496732026,0.006535947712418301,1,0
228,0,0,0,0,4.809493179146976,92,3,1,0,0,0,2.481675392670157,0.0,1.0,5,1
76,0,0,0,1,4.2416424882454935,0,2,0,0,0,0,0.0,0.0,0.0,2,0
21,0,0,1,0,3.9161269465882835,0,0,0,0,0,0,0.0016763522574877068,0.32098765432098764,0.12345679012345678,13,1
47,0,0,0,1,4.248544639225422,1,0,0,0,0,0,0.24705882352941178,0.6,0.4,2,1
41,0,0,0,1,4.257078456355553,0,0,0,0,0,0,0.17167175204753493,0.15654952076677317,0.0,7,0
53,0,0,1,0,4.298701474150851,5,0,0,0,0,0,0.0,0.0,0.0,0,0
117,0,0,2,0,4.7754474317571525,18,1,1,1,0,0,137.13988095238096,0.0,1.0,3,1
26,0,0,0,1,3.9500637564362093,0,0,0,0,1,0,0.31260204081632653,0.06451612903225806,0.1935483870967742,1,0
48,0,0,0,1,4.149673896771551,0,0,0,0,0,0,0.2749422505774942,0.26785714285714285,0.0,7,0
27,0,0,0,1,3.838039816898156,1,0,0,0,0,0,35.176923076923075,0.0,0.0,0,0
50,0,0,0,1,4.273786320494366,0,0,0,0,0,0,74.69775357385977,0.0,0.125,13,0
471,0,1,0,1,4.804467078155994,30,10,1,0,0,0,2391.212121212121,0.0,0.0,0,1
38,0,0,3,0,4.18136632889146,0,0,1,0,0,0,32.333333333333336,0.0,0.0,0,1
74,0,0,6,0,4.439051596835781,6,0,0,0,0,0,0.9112723458193103,0.6608996539792388,0.08650519031141868,14,0
32,0,0,0,2,3.9917292966721747,0,0,0,0,0,0,0.0,0.9565217391304348,0.043478260869565216,0,1
106,0,0,0,1,4.809144310239629,18,1,1,1,0,0,0.0,0.0,0.0,2,1
28,0,0,0,1,3.8962915290459277,0,0,0,1,0,1,1.3856837606837606,0.9090909090909091,0.09090909090909091,11,1
35,0,0,0,0,3.968449003142375,0,0,0,0,0,0,1.9630289532293987,0.3333333333333333,0.0,1,0
60,0,0,3,1,4.324628979449394,1,0,0,0,0,0,2.767636296261985,0.08403361344537816,0.0,1,0
40,0,0,0,1,3.8653115322251015,0,0,0,0,1,0,0.8764323217646864,0.1488095238095238,0.005952380952380952,18,0
68,0,0,0,1,4.142538673771941,0,0,0,1,0,0,0.1500167056465085,0.0,0.2,7,1
83,0,0,3,1,4.24223221015368,0,0,0,0,0,0,0.0,0.0,0.0,0,0
32,0,0,0,1,4.140319531114783,7,0,0,0,0,0,4.474074074074074,0.0,0.0,0,1
40,0,0,1,0,4.120950594454668,0,0,0,0,0,1,2.366728280961183,0.2857142857142857,0.17142857142857143,1,0
52,0,0,1,0,4.067865622187609,0,0,0,0,0,0,0.0,0.25,0.125,13,1
65,0,0,4,0,4.477696613122177,7,0,1,0,1,0,2.1197800759261685,0.045454545454545456,0.0,0,0
25,0,0,0,0,3.7034651896016464,0,0,0,1,0,0,2.378448275862069,0.0,0.0,6,1
49,0,0,1,1,4.24156264992859,0,0,1,1,0,0,2.46272098385857,0.9333333333333333,0.06666666666666667,2,1
91,0,1,2,3,4.98606209168161,9,0,0,0,0,0,38455.0,0.0,0.0,0,1
84,0,0,4,1,4.5527994954570765,6,0,0,0,0,0,1.0680453635757172,0.6743295019157088,0.07662835249042145,14,0
92,0,0,12,0,4.3672815599163055,5,0,0,0,0,0,28.383928571428573,0.5,0.0,0,0
90,0,0,6,1,4.332853587031427,5,0,0,0,0,0,3.4258518637018076,0.4625,0.025,1,0
71,0,0,5,1,4.3680077749410495,6,0,0,0,0,0,317.1421319796954,0.0,0.0,0,0
89,0,0,6,1,4.477044692043491,6,0,0,0,0,0,16.329857769222542,0.07142857142857142,0.011278195488721804,2,0
44,0,0,1,1,4.198432903742661,3,0,1,0,1,0,0.9964114489133867,0.17195767195767195,0.05026455026455026,180,0
44,0,0,0,1,4.351365993588127,0,0,0,0,0,1,0.227063880243071,0.3709677419354839,0.0,3,0
38,0,0,1,0,4.228062052860338,0,0,1,1,0,0,2.2255314178930155,0.3880597014925373,0.03731343283582089,9,0
65,0,0,0,1,4.060186276623317,0,0,1,0,0,0,0.7904884318766067,1.0,0.0,12,0
27,0,0,2,0,4.032303242743954,0,0,0,1,0,0,0.849919311457773,0.0,0.7777777777777778,18,1
44,0,0,3,2,4.413088436425757,8,0,0,0,0,0,0.1875,0.0,0.0,0,1
35,0,0,2,1,3.95729587384057,0,0,0,0,0,0,0.1875,0.0,0.0,0,1
46,0,0,1,2,4.203365087509174,0,0,0,0,0,0,1.1699295223179327,0.1111111111111111,0.16666666666666666,2,0
37,0,0,0,2,3.918252351823076,0,0,0,0,0,0,0.011288540289905315,0.7815699658703071,0.013651877133105802,5,0
60,0,0,0,1,4.148557997502392,0,0,0,0,0,0,0.0547945205479452,1.0,0.0,0,0
46,0,0,0,1,4.1128260215009025,0,0,0,0,1,0,1.6855447680690399,0.13513513513513514,0.16216216216216217,3,0
67,0,0,0,1,4.363774079288947,1,0,0,0,0,0,4112.571428571428,0.0,0.0,0,1
45,0,0,0,1,4.41930504062989,5,0,0,0,0,0,0.0,0.0,0.0,0,0
56,0,0,0,1,4.273885225969619,0,0,1,1,0,0,0.14774494556765164,0.75,0.25,5,0
46,0,0,2,1,3.9758782734502582,0,0,0,0,0,0,4.621572212065813,0.2,0.0,0,0
59,0,0,4,1,4.246552794904538,3,0,0,1,0,0,0.050635311966622416,0.0,0.0,6,0
30,0,0,0,1,4.015061012203069,0,0,0,0,0,0,7.3951675759937645,0.07692307692307693,0.07692307692307693,9,1
23,0,0,0,0,3.903359238383518,3,0,0,0,0,0,0.9618596881959911,0.4166666666666667,0.08333333333333333,0,1
221,0,0,0,2,4.7249163770614695,35,0,0,1,0,1,2.045394300861498,0.2727272727272727,0.36363636363636365,17,1
50,0,0,4,0,4.15572875064339,1,0,0,0,0,1,0.9264873489856393,0.24,0.0,7,0
26,0,0,0,1,3.613337314045307,0,0,0,0,0,0,0.0,0.0,0.0,0,0
54,0,0,0,2,4.219041261986664,0,0,0,0,0,0,0.024451939291736932,0.5833333333333334,0.0,0,1
33,0,0,1,0,3.9534850284493626,0,0,1,1,0,0,4.3224043715847,0.0,0.0,7,0
50,0,0,0,1,4.239079570624174,0,2,1,1,1,0,2.131752077562327,0.9508196721311475,0.01639344262295082,9,0
61,0,0,4,1,4.320264698914894,7,0,0,0,1,0,1.505942500497975,0.11594202898550725,0.07971014492753623,12,0
163,0,1,5,1,4.944185240614301,31,2,0,1,0,0,15.285318559556787,0.0,1.0,3,1
23,0,0,0,0,3.9361804341297555,0,0,0,0,0,0,7.538668201880637,0.029411764705882353,0.0,0,0
37,1,0,0,2,4.219475244464338,9,0,1,0,0,0,0.08732394366197183,0.7755102040816326,0.22448979591836735,8,1
36,0,0,0,1,4.10424366875897,0,0,1,0,0,0,3.110091743119266,0.0,0.0,0,0
56,0,0,3,1,4.361038520991694,0,0,0,0,0,0,244.16666666666666,0.0,0.0,0,0
36,0,0,0,1,4.2390979179887855,4,0,0,1,0,0,5.271897957536127,0.7265625,0.2578125,6,1
19,0,0,0,0,4.0374011976541135,0,0,0,0,0,0,0.45558236455363016,0.0,0.013513513513513514,1,0
33,0,0,0,0,3.9980509371469144,0,0,1,0,0,0,0.3321897246762158,0.005780346820809248,0.17052023121387283,1,0
99,0,0,9,0,4.4445709804163265,8,0,0,0,0,0,61.80812564015022,0.5,0.0,1,0
44,0,0,0,0,4.337066209881521,0,0,0,1,0,0,2.9669565217391303,0.0,1.0,2,1
60,0,0,0,0,4.058659712448833,0,0,0,0,0,0,0.009433962264150943,0.5,0.5,13,1
89,0,0,3,1,4.24658951101192,0,0,0,0,0,0,0.3120169321768052,0.014109347442680775,0.0,1,0
54,0,0,1,1,4.1700021516917305,0,0,0,0,1,0,0.8727514990006662,0.1484375,0.03125,6,0
58,0,0,4,1,4.730669305726638,6,0,0,0,0,0,0.2708855274027328,0.028117359413202935,0.0024449877750611247,4,0
44,0,0,0,1,4.39080548207698,0,0,0,0,0,0,674.2873900293255,0.14285714285714285,0.0,1,0
115,0,0,10,1,4.712166139569119,12,0,0,0,0,0,2.720941883767535,0.23076923076923078,0.0,3,0
28,0,0,0,0,3.869331261111518,0,0,0,0,0,0,15.429545454545455,0.0,0.0,5,1
80,0,0,0,1,4.661280045756848,8,0,0,0,0,0,0.0,0.0,0.0,0,0
103,0,0,2,0,4.298016804338999,0,0,0,0,0,0,0.0,0.0,0.0,0,1
475,0,1,0,2,4.828692644053471,31,10,1,0,0,0,2391.212121212121,0.0,0.0,0,1
65,0,0,3,1,4.356016045664233,4,0,0,0,1,0,1.8304172274562585,0.05521472392638037,0.018404907975460124,11,0
70,0,0,0,1,4.177806460743141,0,0,0,0,0,0,1.1963383838383839,0.04716981132075472,0.018867924528301886,4,0
34,0,0,0,1,4.010133709394731,0,0,0,1,0,0,5.076861489191353,0.75,0.25,34,1
67,0,0,1,0,4.349765034342982,0,0,1,1,0,0,0.0,0.0,1.0,5,1
49,0,0,1,0,4.606871517885532,8,0,1,1,0,0,1.3556338028169015,0.0,1.0,5,1
27,0,0,0,1,4.004344446367528,7,0,0,0,0,0,2.169811320754717,0.0,0.0,0,1
53,0,0,0,0,4.107348465658846,0,0,0,1,0,0,33.570851293103445,0.9090909090909091,0.09090909090909091,24,1
59,0,0,1,0,4.549944905580641,9,1,0,1,0,1,0.41861984839243704,0.6666666666666666,0.25,83,1
38,0,0,1,2,4.18833113169384,3,0,0,0,0,0,0.0,0.0,0.0,0,1
62,0,1,1,0,4.346958560520027,0,1,0,1,0,0,12.599537037037036,0.5,0.0,6,1
47,0,0,1,0,4.185680417047055,0,0,0,0,0,0,0.9479289940828403,0.06306306306306306,0.11711711711711711,0,0
46,0,0,0,1,3.953152587415111,0,0,0,1,0,0,0.08813635344247589,0.0,1.0,6,1
30,0,0,1,0,4.231401845392171,0,1,1,1,0,0,1.0917159763313609,0.625,0.25,38,1
44,0,0,3,1,4.2544418457133455,0,0,0,0,1,0,0.4828784981748653,0.310126582278481,0.012658227848101266,6,0
84,0,0,6,1,4.341972043736283,0,0,1,0,0,0,0.2389621259677757,0.12883435582822086,0.012269938650306749,13,0
52,0,0,2,1,4.236228843383061,0,0,1,1,0,0,1.1132075471698113,1.0,0.0,8,1
22,0,0,0,0,3.8453509366224354,0,0,0,0,0,1,0.02159306265433871,0.14814814814814814,0.0,10,1
30,0,0,0,1,3.9483943455364034,0,0,0,0,0,0,0.04595288080242594,0.425,0.0,1,0
41,0,0,0,1,4.173909931130747,0,0,1,1,0,0,0.9778225806451613,1.0,0.0,8,1
51,0,0,4,2,4.365970626616778,10,0,0,0,0,0,0.1636485580147552,0.07692307692307693,0.9230769230769231,23,1
99,0,0,8,1,4.532226985862632,4,0,0,0,0,0,0.19912616368724656,0.38461538461538464,0.02564102564102564,25,0
46,0,0,0,1,4.124333087000485,0,0,0,0,0,0,2.8080850351523265,0.09883720930232558,0.0,2,0
193,0,0,2,1,4.713730776376958,93,2,1,1,0,0,0.10963455149501661,0.9497716894977168,0.045662100456621,22,1
27,0,0,0,2,4.032303242743954,0,0,0,0,0,0,1.6355932203389831,0.0,0.25,2,1
58,0,0,0,3,4.101251419059801,0,0,0,0,0,1,0.23049832717027646,0.42424242424242425,0.5303030303030303,5,1
22,0,0,0,0,3.697845823084411,0,0,0,0,0,0,0.49038386669781203,0.10638297872340426,0.06382978723404255,6,0
93,0,0,0,1,4.8291285049037445,9,0,0,0,0,0,0.08709293941106543,0.17435897435897435,0.0,7,0
51,0,0,0,1,4.52479151818756,10,0,0,0,0,1,0.10287703573286383,0.26436781609195403,0.011494252873563218,5,0
70,0,0,4,1,4.503705160633238,15,0,1,0,0,0,0.0,0.0,0.0,0,1
74,0,0,7,1,4.329244880361825,2,0,0,0,0,0,30.902356301320957,0.08620689655172414,0.0,5,0
64,0,0,4,1,4.082511924449356,0,0,0,0,0,0,1.0787546877790344,0.09090909090909091,0.07954545454545454,1,0
32,0,0,0,1,4.202819531114783,0,0,1,1,1,0,1.8715657806566897,0.6176470588235294,0.0,5,0
58,0,0,0,1,4.323606538926004,0,0,0,0,0,0,0.17754162942364352,0.17733990147783252,0.0,7,0
44,0,0,1,0,4.297626721392667,5,0,0,0,0,0,0.017913241812626414,0.1427304964539007,0.028368794326241134,4,0
101,0,0,0,1,5.170311176070253,28,0,0,0,0,0,0.0,0.0,0.0,2,1
54,0,0,2,1,4.21121627186178,0,0,0,0,0,0,0.09800349752258816,0.0,0.0,0,0
150,0,0,3,1,3.967068580810124,42,0,0,0,1,0,1.0775363250610774,0.1951219512195122,0.0,2,0
93,0,0,2,1,4.355462415281779,14,1,0,0,0,0,0.0,0.0,0.0,0,0
56,0,0,4,1,4.3336169753972325,0,0,0,0,0,0,0.37065928535480624,0.0625,0.0,0,0
77,0,0,0,3,4.744285898912843,7,1,1,0,0,0,1.0848376644845599,0.06818181818181818,0.7954545454545454,48,0
41,0,0,2,1,3.955504603267742,0,0,0,1,0,1,85.38227848101266,0.43478260869565216,0.10869565217391304,6,1
208,0,0,0,0,4.524722522468948,72,3,1,0,0,0,2.2051282051282053,0.0,1.0,3,1
94,0,0,10,1,4.551810109329245,7,0,0,0,1,0,3.853920741989882,0.1732283464566929,0.007874015748031496,7,0
81,0,0,1,0,4.553821725101926,5,0,1,1,0,1,0.41421319796954315,0.034482758620689655,0.9655172413793104,6,1
64,0,0,6,1,4.4193981953738835,0,0,0,0,1,0,12.52230086507134,0.07650273224043716,0.0546448087431694,11,0
36,0,0,0,1,4.0514621540398,0,0,0,0,0,0,12437.0,0.0,0.0,0,1
122,0,0,2,3,4.504586692126215,7,0,1,0,0,0,4571.615384615385,0.0,0.0,0,1
32,0,0,0,1,3.9056390622295662,0,0,0,0,0,0,94.21541710665258,0.15384615384615385,0.0,0,0
205,0,0,0,2,5.08819312825512,18,8,1,0,0,0,166.6764705882353,0.0,0.0,3,1
57,0,0,4,1,4.1899296546604505,1,0,0,0,0,0,0.0,0.0,0.0,0,0
34,0,0,2,0,4.057476076289932,0,0,0,0,0,0,0.494244661427324,0.024,0.016,31,0
41,0,0,0,1,4.113172736114331,0,0,0,0,1,0,0.4712715075470526,0.189873417721519,0.0,1,0
109,0,0,1,1,4.535841230836224,5,1,0,0,0,0,2.170610211706102,0.0,0.0,0,1
63,0,0,1,2,4.318494312959948,0,0,0,0,0,0,0.0,0.0,0.1111111111111111,0,0
64,0,0,2,1,4.259373587245975,4,0,0,1,0,0,1.5321477428180574,0.0,0.0,21,1
62,0,0,1,1,4.2002435945126155,2,0,0,0,0,0,22.106035889070146,0.0,0.0,9,1
43,0,0,1,0,4.0917513131845595,0,0,0,1,0,0,0.6191904047976012,0.8888888888888888,0.1111111111111111,13,1
49,0,0,1,1,4.022075149884437,0,0,0,1,0,1,0.006644518272425249,0.0,0.0,3,1
42,0,0,1,0,4.032331339951052,0,0,0,0,0,0,0.03331141792680254,0.11363636363636363,0.0,0,0
35,0,0,1,0,4.1014496326296195,4,0,0,0,0,0,1.3142857142857143,0.0,0.0,9,1
51,0,0,0,2,4.2411759604089285,0,0,1,1,0,0,0.6191904047976012,0.8888888888888888,0.1111111111111111,13,1
29,0,0,0,0,3.8109283062792874,0,0,0,1,0,0,0.9778225806451613,1.0,0.0,8,1
49,0,0,0,1,4.094230385665863,0,0,0,0,0,0,2.274422073079791,1.0,0.0,4,0
66,0,0,1,1,4.6468360745474335,7,0,0,0,0,0,0.0,0.0,0.0,0,0
60,0,0,2,0,4.2127449207461085,0,0,0,0,0,0,0.18660405338606031,0.2847222222222222,0.0,4,0
34,0,0,1,1,4.1162996057016965,0,0,1,1,0,0,0.617339312406577,0.8888888888888888,0.1111111111111111,13,1
76,0,0,6,1,4.359770199149277,4,0,0,1,0,0,6.748192771084337,0.0,0.0,4,0
132,0,0,11,1,4.30284978035278,1,0,0,0,1,0,1.4228111842815503,0.8026315789473685,0.0,0,0
76,0,0,6,1,4.593340592892871,9,0,0,0,0,0,2.4885911490052783,0.16666666666666666,0.037037037037037035,4,0
89,0,0,5,2,4.670761982073865,8,0,0,0,1,0,4.1753846153846155,0.36538461538461536,0.0,2,0
97,0,0,0,1,4.780390426248381,3,1,0,0,0,0,0.12601846822379142,0.3157894736842105,0.017543859649122806,1,0
43,0,0,0,1,4.100228707989217,0,0,0,0,1,0,0.38761732257533343,0.22459893048128343,0.0,1,0
47,0,0,0,1,4.501189383500469,6,1,0,0,0,0,0.8215716486902928,0.05357142857142857,0.0,4,0
51,0,0,0,1,4.128718362496975,0,0,0,0,0,0,0.09602788928797802,0.09580838323353294,0.0,3,0
72,0,0,0,3,4.44035104292869,10,0,1,1,0,0,2.8262511803588293,0.0,1.0,22,1
65,0,0,5,0,4.1533840675613165,0,0,0,0,0,0,1.1694860641211535,0.11363636363636363,0.0,11,0
105,0,0,3,0,4.361286139256158,4,0,0,0,0,0,0.000968054211035818,0.045454545454545456,0.9545454545454546,0,1
59,0,0,5,1,4.223485161024032,1,0,0,0,1,0,2.4820954141157445,0.0,0.02109704641350211,7,0
68,0,0,1,1,4.265546438133711,0,0,0,0,1,0,2.548831635710006,0.28205128205128205,0.07692307692307693,0,0
37,0,0,0,1,4.057313082302175,7,0,0,0,0,0,9.854733360892931,0.2571428571428571,0.0,11,0
55,0,0,2,0,4.031271651915005,0,0,0,0,0,0,1.1349213173961648,0.5263157894736842,0.32894736842105265,1,0
37,0,0,0,1,4.249729716863358,2,0,1,0,0,0,6.981927710843373,0.0,0.0,2,1
199,0,0,0,2,5.1762987517624754,25,7,1,0,0,0,0.0,0.0,0.0,0,1
66,0,0,5,1,4.29101874946616,0,0,1,0,1,0,1.0820243297507972,0.11818181818181818,0.0,14,0
54,0,0,1,0,4.173700872806911,4,0,0,0,0,0,1.0429647381033893,0.0673076923076923,0.0,2,0
72,0,0,1,1,4.273014898870578,0,0,0,0,0,0,0.42564972760560865,0.18181818181818182,0.0,10,0
72,0,1,0,0,4.402447488023127,0,1,0,1,0,1,1.6094570928196148,0.0,1.0,4,1
29,0,0,0,1,4.021268494903765,0,0,1,0,0,0,477.3680981595092,0.0,0.0,0,0
52,0,0,0,3,4.217870796414152,0,0,0,0,0,0,0.020390455531453362,0.02,0.0,0,0
230,0,0,1,0,4.819932256858002,89,3,1,1,0,0,0.45774647887323944,0.0,0.0,10,1
40,0,0,0,1,4.134183719779188,0,0,0,0,0,1,7.783159800814849,0.0,0.041666666666666664,5,0
106,0,0,0,0,4.316016267007388,2,1,1,0,0,0,0.0,0.0,0.0,0,1
83,0,0,3,1,4.31891327011272,0,0,0,0,1,0,1.3667753908446745,0.11904761904761904,0.011904761904761904,26,0
142,0,0,10,1,4.345371521362414,11,0,0,0,0,0,0.7097979120773872,0.44,0.08,1,0
